2_100_3c	Feasible	6.103	0	1799.95
2_100_4c	Feasible	785.547	0	1799.93
2_100_5c	Feasible	1282.8	0	1799.88
2_100_10c	Feasible	16068.8	0	1799.56
2_100_15c	Feasible	22243.7	0	1793.04
2_100_20c	Feasible	49807.5	0	1790.69
2_200_2c	Feasible	0.587074	0	1799.92
2_200_3c	Feasible	100.995	0	1799.93
2_200_4c	Feasible	1072.39	0	1799.83
2_200_5c	Feasible	1758.8	0	1799.7
2_200_10c	Feasible	12766.2	0	1799
2_200_15c	Feasible	27604.1	0	1792.91
2_200_20c	Feasible	50830.7	0	1795.35
2_300_2c	Feasible	2.646	0	1799.94
2_300_3c	Feasible	112.914	0	1799.92
2_300_4c	Feasible	900.614	0	1799.82
2_300_5c	Feasible	2744.77	0	1799.49
2_300_10c	Feasible	21692.7	0	1796.43
2_300_15c	Feasible	27543.1	0	1788.7
2_300_20c	Feasible	47315.5	0	1796.37
2_400_2c	Feasible	1.571	0	1799.89
2_400_3c	Feasible	6.104	0	1799.89
2_400_4c	Feasible	610.67	0	1799.81
2_400_5c	Feasible	2544.21	0	1799.34
2_400_10c	Feasible	14403.6	0	1798.84
2_400_15c	Feasible	36823	0	1788.23
2_400_20c	Feasible	49353.1	0	1792.05
2_500_2c	Feasible	4.435	0	1799.85
2_500_3c	Feasible	78.459	0	1799.9
2_500_4c	Feasible	570.741	0	1799.58
2_500_5c	Feasible	1614.87	0	1799.4
2_500_10c	Feasible	20602.2	0	1763.96
2_500_15c	Feasible	33929.8	0	1788.97
2_500_20c	Feasible	39986.4	0	1793.36
2_50_2d	Feasible	0.774971	0	1799.95
2_50_3d	Feasible	88.831	0	1799.95
2_50_4d	Feasible	967.16	0	1799.96
2_50_5d	Feasible	2163.26	0	1799.97
2_50_10d	Feasible	17055.1	0	1799.74
2_50_15d	Feasible	33823.9	14160.6	1799.44
2_50_20d	Feasible	53956	40208.7	1799.63
2_100_2d	Feasible	1.343	0	1799.94
2_100_3d	Feasible	3.051	0	1799.96
2_100_4d	Feasible	928.469	0	1799.88
2_100_5d	Feasible	926.167	0	1799.92
2_100_10d	Feasible	17493.3	0	1799.64
2_100_15d	Feasible	30072.6	0	1789.66
2_100_20d	Feasible	43780.6	0	1789
2_200_2d	Feasible	0.251879	0	1799.93
2_200_3d	Feasible	125.962	0	1799.92
2_200_4d	Feasible	1082.54	0	1799.88
2_200_5d	Feasible	1489.74	0	1799.81
2_200_10d	Feasible	12791.1	0	1799.07
2_200_15d	Feasible	32500.1	0	1792.13
2_200_20d	Feasible	46651.6	0	1793.38
2_300_2d	Feasible	2.131	0	1799.91
2_300_3d	Feasible	125.236	0	1799.93
2_300_4d	Feasible	13.731	0	1799.91
2_300_5d	Feasible	1844.71	0	1799.4
2_300_10d	Feasible	21040.9	0	1799.02
2_300_15d	Feasible	29571.5	0	1789.36
2_300_20d	Feasible	58791.4	0	1799.21
2_400_2d	Feasible	1.367	0	1799.9
2_400_3d	Feasible	135.912	0	1799.87
2_400_4d	Feasible	1480.13	0	1799.58
2_400_5d	Feasible	1486.69	0	1799.11
2_400_10d	Feasible	19027	0	1798.91
2_400_15d	Feasible	29978.8	0	1789.11
2_400_20d	Feasible	44643.2	0	1792.76
2_500_2d	Feasible	2.36	0	1799.92
2_500_3d	Feasible	116.253	0	1799.91
2_500_4d	Feasible	1088.59	0	1799.84
2_500_5d	Feasible	2232.3	0	1799.45
2_500_10d	Feasible	22524.7	0	1798.4
2_500_15d	Feasible	35875.1	0	1789.24
2_500_20d	Feasible	52962.7	0	1792.8
2_50_2e	Feasible	6.947	0	1799.95
2_50_3e	Feasible	253.919	0	1799.96
2_50_4e	Feasible	843.079	0	1799.96
2_50_5e	Feasible	2021.72	0	1799.96
2_50_10e	Feasible	15108.7	0	1799.73
2_50_15e	Feasible	31718.8	14641.3	1799.4
2_50_20e	Feasible	48281.5	38447.7	1799.7
2_100_2e	Feasible	4.51	0	1799.91
2_100_3e	Feasible	108.622	0	1799.93
2_100_4e	Feasible	1241.95	0	1799.88
2_100_5e	Feasible	1983.71	0	1799.84
2_100_10e	Feasible	15761.7	0	1799.64
2_100_15e	Feasible	27579.4	0	1790.88
2_100_20e	Feasible	44792.4	0	1788.96
2_200_2e	Feasible	0.502961	0	1799.91
2_200_3e	Feasible	119.666	0	1799.89
2_200_4e	Feasible	18.31	0	1799.85
2_200_5e	Feasible	2268.28	0	1799.79
2_200_10e	Feasible	16297.2	0	1798.84
2_200_15e	Feasible	32784.7	0	1793.49
2_200_20e	Feasible	37156.1	0	1797.55
2_300_2e	Feasible	0.746	0	1799.91
2_300_3e	Feasible	53.453	0	1799.94
2_300_4e	Feasible	1034.2	0	1799.88
2_300_5e	Feasible	7.629	0	1799.81
2_300_10e	Feasible	23732.6	0	1798.87
2_300_15e	Feasible	36320.2	0	1788.11
2_300_20e	Feasible	55596.8	0	1799.18
2_400_2e	Feasible	0.715	0	1799.93
2_400_3e	Feasible	149.167	0	1799.88
2_400_4e	Feasible	514.393	0	1799.78
2_400_5e	Feasible	1971.49	0	1799.65
2_400_10e	Feasible	20773.1	0	1798.73
2_400_15e	Feasible	32964.4	0	1788.81
2_400_20e	Feasible	53079.7	0	1793.01
2_500_2e	Feasible	0.567	0	1799.94
2_500_3e	Feasible	97.935	0	1799.88
2_500_4e	Feasible	1225.18	0	1799.78
2_500_5e	Feasible	1890.48	0	1799.41
2_500_10e	Feasible	23812.6	0	1796.19
2_500_15e	Feasible	35861.5	0	1788.95
2_500_20e	Feasible	53636.3	0	1792.87
